origin,dest,op_unique_carrier,flights_2024
DEN,MDW,F9,6
DEN,MDW,WN,45
DEN,MEM,F9,4
DEN,MEM,UA,10
DEN,MEM,WN,5
DEN,MFR,UA,10
DEN,MIA,AA,18
DEN,MIA,F9,5
DEN,MIA,NK,6
DEN,MIA,UA,15
DEN,MKE,F9,3
DEN,MKE,OO,10
DEN,MKE,UA,5
DEN,MKE,WN,25
DEN,MLI,OO,5
DEN,MOT,OO,10
DEN,MRY,OO,5
DEN,MSN,F9,5
DEN,MSN,UA,10
DEN,MSO,UA,10
DEN,MSP,DL,28
DEN,MSP,F9,8
DEN,MSP,UA,20
DEN,MSP,WN,36
DEN,MSY,F9,4
DEN,MSY,UA,20
DEN,MSY,WN,20
DEN,MTJ,OO,5
DEN,MTJ,UA,10
DEN,MTJ,WN,15
DEN,OAK,WN,30
DEN,OGG,UA,5
DEN,OKC,F9,6
DEN,OKC,OO,15
DEN,OKC,WN,20
DEN,OMA,F9,3
DEN,OMA,UA,20
DEN,OMA,WN,25
DEN,ONT,F9,12
DEN,ONT,UA,10
DEN,ONT,WN,20
DEN,ORD,AA,14
DEN,ORD,UA,44
DEN,ORD,WN,30
DEN,ORF,UA,5
DEN,PDX,AS,6
DEN,PDX,F9,6
DEN,PDX,UA,20
DEN,PDX,WN,25
DEN,PHL,AA,12
DEN,PHL,F9,6
DEN,PHL,UA,15
DEN,PHL,WN,10
DEN,PHX,AA,18
DEN,PHX,F9,24
DEN,PHX,UA,38
DEN,PHX,WN,64
DEN,PIA,G4,2
DEN,PIT,UA,10
DEN,PIT,WN,15
DEN,PNS,F9,5
DEN,PRC,OO,5
DEN,PSC,OO,10
DEN,PSP,OO,5
DEN,PSP,UA,10
DEN,PSP,WN,6
DEN,RAP,OO,20
DEN,RAP,UA,5
DEN,RDM,UA,10
DEN,RDU,F9,5
DEN,RDU,UA,15
DEN,RDU,WN,9
DEN,RIC,UA,5
DEN,RIC,WN,5
DEN,RIW,OO,6
DEN,RKS,OO,6
DEN,RNO,UA,20
DEN,RNO,WN,15
DEN,RSW,F9,2
DEN,RSW,UA,15
DEN,SAN,F9,12
DEN,SAN,UA,25
DEN,SAN,WN,36
DEN,SAT,F9,2
DEN,SAT,UA,20
DEN,SAT,WN,25
DEN,SAV,UA,5
DEN,SBA,UA,10
DEN,SBA,WN,10
DEN,SBP,OO,5
DEN,SBP,UA,5
DEN,SDF,UA,10
DEN,SDF,WN,5
DEN,SEA,AS,29
DEN,SEA,DL,17
DEN,SEA,F9,4
DEN,SEA,UA,25
DEN,SEA,WN,20
DEN,SFO,F9,9
DEN,SFO,UA,40
DEN,SFO,WN,25
DEN,SGF,OO,5
DEN,SGU,OO,8
DEN,SHR,OO,9
DEN,SJC,UA,15
DEN,SJC,WN,25
DEN,SJU,UA,5
DEN,SLC,DL,23
DEN,SLC,F9,12
DEN,SLC,OO,15
DEN,SLC,UA,24
DEN,SLC,WN,40
DEN,SLN,OO,4
DEN,SMF,F9,2
DEN,SMF,UA,20
DEN,SMF,WN,31
DEN,SNA,F9,5
DEN,SNA,UA,25
DEN,SNA,WN,25
DEN,SRQ,UA,5
DEN,STL,F9,6
DEN,STL,UA,20
DEN,STL,WN,36
DEN,SUN,OO,10
DEN,SUX,OO,5
DEN,SYR,UA,5
DEN,TPA,F9,12
DEN,TPA,UA,25
DEN,TPA,WN,20
DEN,TUL,OO,10
DEN,TUL,WN,15
DEN,TUS,OO,10
DEN,TUS,UA,10
DEN,TUS,WN,16
DEN,TYS,F9,3
DEN,TYS,G4,2
DEN,TYS,OO,10
DEN,VEL,OO,8
DEN,XNA,F9,3
DEN,XNA,OO,15
DEN,XWA,OO,14
DFW,ABI,MQ,30
DFW,ABQ,AA,36
DFW,ACT,MQ,12
DFW,ACT,OO,5
DFW,AEX,OO,15
DFW,AGS,MQ,1
DFW,AGS,OH,5
DFW,ALB,AA,6
DFW,AMA,AA,10
DFW,AMA,MQ,23
DFW,ANC,AA,6
DFW,ASE,OO,25
DFW,ATL,AA,39
DFW,ATL,DL,41
DFW,ATL,F9,5
DFW,ATL,NK,7
DFW,AUS,AA,59
DFW,AUS,MQ,16
DFW,AVL,AA,6
DFW,AVL,OH,6
DFW,BDL,AA,6
DFW,BFL,AA,6
DFW,BHM,AA,12
DFW,BHM,MQ,15
DFW,BIL,MQ,12
DFW,BIS,MQ,6
DFW,BMI,MQ,12
DFW,BNA,AA,50
DFW,BNA,MQ,1
DFW,BOI,AA,17
DFW,BOS,AA,32
DFW,BOS,B6,6
DFW,BOS,DL,17
DFW,BPT,MQ,12
DFW,BRO,MQ,10
DFW,BRO,OO,10
DFW,BTR,MQ,16
DFW,BTR,OH,11
DFW,BUF,AA,6
DFW,BUR,AA,12
DFW,BWI,AA,16
DFW,BWI,F9,3
DFW,BWI,NK,6
DFW,BZN,AA,12
DFW,CAE,AA,12
DFW,CHA,MQ,16
DFW,CHS,AA,15
DFW,CHS,MQ,1
DFW,CID,AA,10
DFW,CID,MQ,6
DFW,CLE,AA,24
DFW,CLE,F9,1
DFW,CLL,MQ,12
DFW,CLL,OO,5
DFW,CLT,AA,55
DFW,CLT,NK,5
DFW,CMH,AA,18
DFW,CMH,MQ,7
DFW,CMI,MQ,12
DFW,COS,AA,16
DFW,COS,OO,10
DFW,COU,MQ,18
DFW,CRP,MQ,38
DFW,CRP,OO,2
DFW,CVG,AA,22
DFW,CVG,F9,4
DFW,CVG,MQ,7
DFW,DAY,OH,15
DFW,DCA,AA,49
DFW,DEN,AA,45
DFW,DEN,F9,18
DFW,DEN,UA,19
DFW,DRO,OO,15
DFW,DSM,AA,16
DFW,DTW,AA,21
DFW,DTW,DL,22
DFW,ECP,AA,6
DFW,ECP,OH,6
DFW,EGE,AA,24
DFW,ELP,AA,30
DFW,ELP,MQ,10
DFW,EUG,AA,6
DFW,EVV,MQ,12
DFW,EWR,AA,21
DFW,EWR,NK,5
DFW,EWR,UA,15
DFW,EYW,AA,12
DFW,FAR,MQ,12
DFW,FAT,AA,23
DFW,FAY,OH,5
DFW,FLG,OO,5
DFW,FLL,AA,33
DFW,FLL,NK,18
DFW,FSD,AA,12
DFW,FSM,MQ,12
DFW,FSM,OO,5
DFW,FWA,MQ,12
DFW,GCK,OO,10
DFW,GEG,AA,15
DFW,GGG,OO,10
DFW,GJT,MQ,12
DFW,GNV,MQ,6
DFW,GPT,OH,8
DFW,GPT,OO,5
DFW,GRI,OO,10
DFW,GRK,MQ,18
DFW,GRK,OO,9
DFW,GRR,AA,15
DFW,GSO,AA,12
DFW,GSP,AA,12
DFW,GSP,OH,4
DFW,GUC,AA,12
DFW,HDN,AA,12
DFW,HNL,AA,12
DFW,HOU,MQ,28
DFW,HOU,OO,3
DFW,HRL,MQ,22
DFW,HSV,MQ,26
DFW,IAD,AA,12
DFW,IAD,UA,10
DFW,IAH,AA,34
DFW,IAH,MQ,17
DFW,IAH,UA,10
DFW,ICT,AA,12
DFW,ICT,MQ,16
DFW,ICT,OO,5
DFW,IDA,OO,5
DFW,ILM,MQ,6
DFW,IND,AA,26
DFW,JAC,AA,12
DFW,JAN,MQ,17
DFW,JAN,OH,5
DFW,JAN,OO,7
DFW,JAX,AA,27
DFW,JFK,AA,18
DFW,JFK,DL,11
DFW,LAS,AA,61
DFW,LAS,F9,12
DFW,LAS,NK,17
DFW,LAW,MQ,16
DFW,LAX,AA,75
DFW,LAX,DL,11
DFW,LAX,NK,23
DFW,LBB,MQ,42
DFW,LCH,OO,15
DFW,LEX,MQ,18
DFW,LFT,MQ,12
DFW,LFT,OH,6
DFW,LFT,OO,3
DFW,LGA,AA,27
DFW,LGA,DL,23
DFW,LGA,F9,6
DFW,LGA,NK,6
DFW,LIT,MQ,33
DFW,LIT,OH,10
DFW,LRD,MQ,24
DFW,MAF,MQ,40
DFW,MAF,OO,5
DFW,MCI,AA,32
DFW,MCO,AA,59
DFW,MCO,F9,12
DFW,MCO,NK,19
DFW,MDT,AA,6
DFW,MDW,F9,7
DFW,MEM,AA,28
DFW,MEM,MQ,6
DFW,MFE,AA,27
DFW,MFE,MQ,7
DFW,MGM,MQ,12
DFW,MHK,MQ,18
DFW,MIA,AA,70
DFW,MIA,F9,4
DFW,MIA,NK,12
DFW,MKE,AA,18
DFW,MLI,MQ,12
DFW,MLU,MQ,16
DFW,MLU,OO,1
DFW,MOB,MQ,16
DFW,MRY,AA,6
DFW,MSN,AA,6
DFW,MSN,MQ,12
DFW,MSO,AA,6
DFW,MSO,MQ,1
DFW,MSP,AA,21
DFW,MSP,DL,23
DFW,MSY,AA,39
DFW,MSY,NK,6
DFW,MTJ,AA,12
DFW,OGG,AA,6
DFW,OKC,AA,35
DFW,OKC,MQ,16
DFW,OMA,AA,20
DFW,OMA,MQ,1
DFW,ONT,AA,28
DFW,ONT,F9,8
DFW,ORD,AA,65
DFW,ORD,NK,6
DFW,ORD,UA,20
DFW,ORF,AA,16
DFW,PBI,AA,22
DFW,PDX,AA,30
DFW,PDX,AS,6
DFW,PHL,AA,46
DFW,PHL,F9,3
DFW,PHX,AA,75
DFW,PHX,F9,6
DFW,PHX,NK,6
DFW,PIA,MQ,12
DFW,PIT,AA,21
DFW,PNS,AA,12
DFW,PNS,MQ,9
DFW,PSP,AA,18
DFW,PSP,MQ,3
DFW,RAP,MQ,12
DFW,RDU,AA,33
DFW,RDU,F9,1
DFW,RIC,AA,16
DFW,RNO,AA,21
DFW,ROW,OO,10
DFW,RSW,AA,23
DFW,SAF,MQ,6
DFW,SAF,OO,10
DFW,SAN,AA,51
DFW,SAN,F9,8
DFW,SAT,AA,68
DFW,SAT,MQ,5
DFW,SAV,AA,10
DFW,SAV,MQ,4
DFW,SBA,AA,6
DFW,SBN,OO,10
DFW,SBP,AA,6
DFW,SDF,AA,12
DFW,SDF,MQ,21
DFW,SEA,AA,39
DFW,SEA,AS,24
DFW,SFO,AA,45
DFW,SFO,F9,3
DFW,SFO,UA,10
DFW,SGF,MQ,45
DFW,SHV,MQ,4
DFW,SHV,OH,22
DFW,SJC,AA,18
DFW,SJC,NK,5
DFW,SJT,MQ,14
DFW,SJT,OO,4
DFW,SJU,AA,12
DFW,SJU,F9,4
DFW,SJU,NK,6
DFW,SLC,AA,34
DFW,SLC,DL,30
DFW,SMF,AA,28
DFW,SNA,AA,39
DFW,SNA,F9,4
DFW,SPS,OO,10
DFW,SRQ,AA,6
DFW,STL,AA,28
DFW,STL,MQ,7
DFW,STT,AA,1
DFW,SWO,OO,10
DFW,SYR,AA,6
DFW,TLH,MQ,18
DFW,TPA,AA,39
DFW,TPA,F9,2
DFW,TPA,NK,6
DFW,TRI,MQ,12
DFW,TUL,AA,24
DFW,TUL,MQ,15
DFW,TUL,OH,5
DFW,TUS,AA,34
DFW,TXK,OO,15
DFW,TYR,OO,15
DFW,TYS,AA,14
DFW,TYS,OH,1
DFW,VPS,AA,12
DFW,VPS,MQ,4
DFW,XNA,AA,4
DFW,XNA,MQ,47
DFW,YUM,OO,5
DHN,ATL,9E,12
DIK,DEN,OO,10
DLH,MSP,OO,14
DLH,ORD,OO,10
DRO,DEN,OO,15
DRO,DEN,UA,5
DRO,DFW,OO,15
DRO,PHX,OO,13
DSM,ATL,DL,17
DSM,AUS,G4,1
DSM,AZA,G4,3
DSM,BNA,G4,3
DSM,CLT,AA,12
DSM,DCA,OH,10
DSM,DEN,F9,1
DSM,DEN,OO,5
DSM,DEN,UA,15
DSM,DEN,WN,10
DSM,DFW,AA,16
DSM,DTW,9E,10
DSM,EWR,G4,1
DSM,FLL,G4,2
DSM,HOU,G4,1
DSM,LAS,G4,3
DSM,LAS,WN,5
DSM,LGA,9E,6
DSM,LGA,YX,4
DSM,MCO,F9,2
DSM,MIA,MQ,6
DSM,MSP,9E,16
DSM,ORD,MQ,12
DSM,ORD,UA,5
DSM,ORD,YX,10
DSM,PGD,G4,6
DSM,PHX,AA,12
DSM,PIE,G4,2
DSM,SAN,G4,2
DSM,SFB,G4,4
DSM,SNA,G4,2
DSM,SRQ,G4,4
DSM,STL,WN,10
DTW,ALB,DL,6
DTW,ALB,OO,6
DTW,APN,OO,7
DTW,ATL,DL,52
DTW,ATL,F9,6
DTW,ATL,NK,24
DTW,ATW,9E,12
DTW,AUS,DL,16
DTW,AZO,9E,12
DTW,BDL,9E,11
DTW,BDL,DL,6
DTW,BHM,9E,6
DTW,BNA,DL,19
DTW,BNA,WN,10
DTW,BOS,B6,10
DTW,BOS,DL,24
DTW,BUF,9E,12
DTW,BUF,DL,6
DTW,BWI,DL,13
DTW,BWI,WN,10
DTW,CHS,DL,6
DTW,CIU,OO,5
DTW,CLE,9E,11
DTW,CLE,DL,6
DTW,CLT,9E,10
DTW,CLT,AA,22
DTW,CLT,DL,7
DTW,CMH,9E,6
DTW,CMH,OO,9
DTW,CVG,9E,11
DTW,CVG,DL,6
DTW,DCA,9E,8
DTW,DCA,DL,15
DTW,DCA,MQ,1
DTW,DCA,OH,12
DTW,DEN,DL,23
DTW,DEN,F9,4
DTW,DEN,UA,10
DTW,DEN,WN,10
DTW,DFW,AA,22
DTW,DFW,DL,22
DTW,DSM,9E,10
DTW,ELM,OO,5
DTW,ESC,OO,4
DTW,EWR,DL,18
DTW,EWR,UA,10
DTW,EWR,YX,5
DTW,FLL,DL,35
DTW,FLL,NK,17
DTW,GRB,9E,12
DTW,GRR,9E,13
DTW,GRR,DL,6
DTW,GRR,OO,4
DTW,HNL,DL,6
DTW,HPN,9E,2
DTW,HPN,OO,5
DTW,HPN,YX,3
DTW,IAD,9E,5
DTW,IAD,OO,10
DTW,IAD,YX,9
DTW,IAH,DL,18
DTW,IAH,NK,6
DTW,IAH,UA,5
DTW,IMT,OO,4
DTW,IND,9E,11
DTW,IND,DL,6
DTW,JAX,DL,6
DTW,JFK,9E,19
DTW,JFK,B6,9
DTW,LAN,9E,12
DTW,LAS,DL,28
DTW,LAS,NK,6
DTW,LAX,DL,30
DTW,LAX,NK,12
DTW,LEX,9E,6
DTW,LGA,9E,4
DTW,LGA,DL,20
DTW,LGA,NK,24
DTW,LGA,YX,9
DTW,MBS,OO,10
DTW,MCI,9E,11
DTW,MCI,DL,6
DTW,MCO,DL,41
DTW,MCO,F9,12
DTW,MCO,NK,24
DTW,MDT,9E,5
DTW,MDT,OO,1
DTW,MDW,OO,10
DTW,MDW,WN,15
DTW,MEM,9E,9
DTW,MEM,DL,2
DTW,MIA,AA,6
DTW,MIA,DL,17
DTW,MIA,MQ,6
DTW,MIA,NK,6
DTW,MKE,9E,3
DTW,MKE,DL,5
DTW,MKE,OO,10
DTW,MQT,9E,6
DTW,MSN,9E,10
DTW,MSN,DL,6
DTW,MSP,DL,29
DTW,MSP,NK,5
DTW,MSY,DL,11
DTW,MYR,DL,5
DTW,OMA,9E,11
DTW,ORD,9E,1
DTW,ORD,AA,5
DTW,ORD,DL,12
DTW,ORD,OO,33
DTW,ORD,YX,5
DTW,ORF,9E,6
DTW,ORF,DL,6
DTW,PBI,DL,12
DTW,PDX,DL,3
DTW,PHL,9E,11
DTW,PHL,AA,6
DTW,PHL,DL,9
DTW,PHL,NK,6
DTW,PHL,OH,11
DTW,PHX,AA,6
DTW,PHX,DL,22
DTW,PHX,F9,6
DTW,PIT,9E,1
DTW,PIT,OO,8
DTW,PIT,YX,5
DTW,PLN,OO,8
DTW,PVD,9E,12
DTW,PWM,9E,6
DTW,RDU,DL,18
DTW,RIC,9E,16
DTW,ROC,9E,17
DTW,RSW,DL,29
DTW,RSW,F9,4
DTW,RSW,NK,12
DTW,SAN,DL,14
DTW,SAT,DL,12
DTW,SBN,OO,5
DTW,SDF,9E,12
DTW,SEA,AS,6
DTW,SEA,DL,23
DTW,SFO,DL,18
DTW,SFO,F9,3
DTW,SJU,DL,6
DTW,SLC,DL,23
DTW,SNA,DL,4
DTW,SRQ,DL,6
DTW,STL,9E,11
DTW,STL,DL,7
DTW,STL,WN,10
DTW,SYR,9E,7
DTW,SYR,DL,6
DTW,TPA,DL,32
DTW,TPA,F9,6
DTW,TPA,NK,12
DTW,TVC,9E,4
DTW,TVC,DL,6
DTW,TVC,OO,5
DTW,TYS,9E,6
DVL,DEN,OO,5
DVL,JMS,OO,3
ECP,ATL,DL,28
ECP,BNA,WN,15
ECP,CLT,AA,6
ECP,CLT,OH,5
ECP,DAL,WN,5
ECP,DFW,AA,6
ECP,DFW,OH,6
ECP,HOU,WN,5
EGE,ATL,DL,12
EGE,AUS,OO,5
EGE,DEN,OO,20
EGE,DFW,AA,24
EGE,EWR,UA,5
EGE,IAH,UA,10
EGE,JFK,AA,6
EGE,LAX,AA,6
EGE,LAX,OO,11
EGE,MIA,AA,7
EGE,ORD,AA,6
EGE,ORD,UA,5
EGE,PHX,OO,5
EGE,SFO,OO,5
EKO,SLC,OO,5
ELM,DTW,OO,5
ELM,PIE,G4,2
ELM,SFB,G4,4
ELP,ATL,DL,10
ELP,AUS,MQ,11
ELP,AUS,WN,15
ELP,DAL,WN,25
ELP,DEN,F9,2
ELP,DEN,WN,15
ELP,DFW,AA,30
ELP,DFW,MQ,10
ELP,HOU,WN,15
ELP,LAS,F9,3
ELP,LAS,G4,2
ELP,LAS,WN,15
ELP,LAX,OO,14
ELP,LAX,WN,6
ELP,LGB,WN,5
ELP,ORD,MQ,6
ELP,PHX,AA,6
ELP,PHX,OO,16
ELP,PHX,WN,16
ELP,SAN,WN,5
ELP,SAT,WN,11
ESC,DTW,OO,4
ESC,MSP,OO,4
EUG,AZA,G4,3
EUG,BUR,WN,5
EUG,DEN,UA,10
EUG,DEN,WN,5
EUG,DFW,AA,6
EUG,LAS,G4,2
EUG,LAS,WN,5
EUG,LAX,G4,1
EUG,LAX,OO,5
EUG,OAK,WN,10
EUG,PHX,AA,6
EUG,PHX,OO,5
EUG,SAN,OO,5
EUG,SEA,AS,5
EUG,SEA,OO,10
EUG,SFO,OO,1
EUG,SFO,UA,9
EUG,SJC,WN,5
EUG,SLC,OO,10
EUG,SNA,G4,2
EVV,ATL,OO,10
EVV,DFW,MQ,12
EVV,SFB,G4,1
EWR,ATL,DL,36
EWR,ATL,NK,12
EWR,ATL,UA,15
EWR,ATL,YX,5
EWR,AUS,UA,18
EWR,AVL,G4,4
EWR,AVL,YX,5
EWR,BGR,YX,5
EWR,BNA,NK,6
EWR,BNA,UA,15
EWR,BOS,UA,24
EWR,BOS,YX,5
EWR,BQN,UA,5
EWR,BTV,UA,5
EWR,BTV,YX,4
EWR,BUF,UA,5
EWR,BUF,YX,1
EWR,BZN,UA,5
EWR,CHS,NK,6
EWR,CHS,UA,15
EWR,CLE,UA,20
EWR,CLE,YX,3
EWR,CLT,AA,33
EWR,CLT,UA,10
EWR,CLT,YX,5
EWR,CMH,YX,25
EWR,CVG,9E,5
EWR,CVG,G4,2
EWR,CVG,UA,5
EWR,CVG,YX,5
EWR,DEN,UA,39
EWR,DFW,AA,21
EWR,DFW,NK,5
EWR,DFW,UA,15
EWR,DSM,G4,1
EWR,DTW,DL,18
EWR,DTW,UA,10
EWR,DTW,YX,5
EWR,EGE,UA,5
EWR,EYW,UA,5
EWR,EYW,YX,5
EWR,FLL,B6,22
EWR,FLL,NK,29
EWR,FLL,UA,50
EWR,GRR,YX,10
EWR,GSO,YX,10
EWR,GSP,YX,9
EWR,HDN,UA,3
EWR,HNL,UA,5
EWR,IAD,UA,5
EWR,IAD,YX,10
EWR,IAH,NK,6
EWR,IAH,UA,45
EWR,IND,NK,6
EWR,IND,YX,20
EWR,JAC,UA,5
EWR,JAX,UA,15
EWR,JAX,YX,5
EWR,LAS,NK,5
EWR,LAS,UA,25
EWR,LAX,AS,12
EWR,LAX,B6,13
EWR,LAX,NK,10
EWR,LAX,UA,40
EWR,MCO,B6,33
EWR,MCO,NK,28
EWR,MCO,UA,60
EWR,MHT,YX,9
EWR,MIA,AA,24
EWR,MIA,B6,6
EWR,MIA,NK,12
EWR,MIA,UA,40
EWR,MKE,YX,9
EWR,MSP,DL,18
EWR,MSP,UA,10
EWR,MSY,UA,15
EWR,MTJ,UA,5
EWR,MYR,NK,12
EWR,MYR,YX,5
EWR,OAK,NK,4
EWR,ORD,AA,6
EWR,ORD,MQ,20
EWR,ORD,UA,40
EWR,ORF,YX,4
EWR,PBI,B6,11
EWR,PBI,UA,50
EWR,PDX,AS,6
EWR,PDX,UA,5
EWR,PHX,AA,18
EWR,PHX,NK,12
EWR,PHX,UA,20
EWR,PIT,NK,6
EWR,PIT,YX,12
EWR,PWM,UA,5
EWR,PWM,YX,5
EWR,RDU,9E,5
EWR,RDU,UA,15
EWR,ROC,UA,5
EWR,ROC,YX,5
EWR,RSW,B6,7
EWR,RSW,UA,30
EWR,SAN,AS,6
EWR,SAN,UA,15
EWR,SAT,UA,10
EWR,SAV,G4,2
EWR,SAV,UA,9
EWR,SAV,YX,1
EWR,SDF,YX,10
EWR,SEA,AS,17
EWR,SEA,UA,10
EWR,SFO,AS,11
EWR,SFO,UA,45
EWR,SJU,B6,12
EWR,SJU,NK,12
EWR,SJU,UA,15
EWR,SLC,DL,12
EWR,SLC,UA,10
EWR,SMF,UA,5
EWR,SNA,UA,15
EWR,SRQ,UA,15
EWR,STL,YX,9
EWR,STT,UA,5
EWR,SYR,UA,5
EWR,TPA,B6,12
EWR,TPA,UA,35
EWR,TYS,G4,3
EWR,VPS,G4,2
EYW,ATL,9E,6
EYW,ATL,DL,18
EYW,AVL,G4,2
EYW,BOS,B6,6
EYW,BOS,MQ,1
EYW,CLT,AA,24
EYW,CLT,MQ,4
EYW,CVG,G4,2
EYW,DCA,YX,10
EYW,DFW,AA,12
EYW,EWR,UA,5
EYW,EWR,YX,5
EYW,IAD,UA,5
EYW,IAH,UA,5
EYW,IND,G4,2
EYW,LGA,YX,10
EYW,MIA,MQ,18
EYW,ORD,MQ,6
EYW,ORD,UA,5
EYW,PHL,AA,6
EYW,PIE,G4,2
EYW,PIT,G4,2
EYW,SFB,G4,2
FAI,ANC,AS,6
FAI,SEA,AS,30
FAI,SEA,DL,6
FAR,AZA,G4,7
FAR,BNA,G4,3
FAR,DEN,F9,3
FAR,DEN,OO,15
FAR,DFW,MQ,12
FAR,LAS,G4,2
FAR,MSP,9E,5
FAR,MSP,DL,8
FAR,MSP,OO,12
FAR,ORD,MQ,12
FAR,ORD,OO,10
FAR,PHX,MQ,6
FAR,PIE,G4,2
FAR,SFB,G4,2
FAT,DEN,OO,5
FAT,DEN,UA,10
FAT,DEN,WN,5
FAT,DFW,AA,23
FAT,LAS,G4,12
FAT,LAS,WN,20
FAT,LAX,OO,5
FAT,ORD,UA,5
FAT,PDX,OO,5
FAT,PHX,AA,10
FAT,PHX,OO,8
FAT,SAN,OO,10
FAT,SEA,AS,9
FAT,SFO,OO,14
FAT,SLC,OO,14
FAY,ATL,9E,6
FAY,ATL,DL,6
FAY,CLT,OH,5
FAY,DFW,OH,5
FCA,AZA,G4,2
FCA,DEN,OO,5
FCA,DEN,UA,10
FCA,LAS,G4,2
FCA,MSP,DL,6
FCA,ORD,OO,5
FCA,SEA,OO,5
FCA,SLC,DL,6
FCA,SLC,OO,9
FLG,DFW,OO,5
FLG,PHX,OO,13
FLL,ABE,G4,4
FLL,ACY,NK,11
FLL,ALB,B6,6
FLL,ATL,B6,12
FLL,ATL,DL,74
FLL,ATL,F9,9
FLL,ATL,NK,29
FLL,ATL,WN,16
FLL,ATW,G4,2
FLL,AUS,B6,6
FLL,AUS,NK,6
FLL,AUS,WN,10
FLL,AVL,G4,12
FLL,BDL,B6,10
FLL,BDL,NK,6
FLL,BNA,B6,6
FLL,BNA,G4,2
FLL,BNA,NK,12
FLL,BNA,WN,16
FLL,BOS,B6,33
FLL,BOS,DL,13
FLL,BOS,NK,12
FLL,BQN,B6,6
FLL,BUF,B6,6
FLL,BWI,NK,18
FLL,BWI,WN,45
FLL,CAK,G4,2
FLL,CHS,B6,6
FLL,CHS,NK,6
FLL,CID,G4,2
FLL,CLE,F9,6
FLL,CLE,NK,12
FLL,CLE,UA,10
FLL,CLT,AA,45
FLL,CLT,NK,18
FLL,CMH,NK,12
FLL,CMH,WN,6
FLL,CVG,9E,6
FLL,CVG,DL,6
FLL,CVG,G4,6
FLL,DAL,WN,11
FLL,DCA,AA,12
FLL,DCA,B6,29
FLL,DCA,WN,5
FLL,DEN,NK,6
FLL,DEN,UA,20
FLL,DEN,WN,5
FLL,DFW,AA,34
FLL,DFW,NK,19
FLL,DSM,G4,2
FLL,DTW,DL,35
FLL,DTW,NK,17
FLL,EWR,B6,24
FLL,EWR,NK,29
FLL,EWR,UA,50
FLL,FSD,G4,2
FLL,GRR,G4,4
FLL,GSP,G4,2
FLL,HOU,WN,15
FLL,HPN,B6,18
FLL,IAD,UA,15
FLL,IAH,NK,18
FLL,IAH,UA,30
FLL,IND,G4,4
FLL,IND,NK,6
FLL,IND,WN,5
FLL,ISP,F9,5
FLL,ISP,WN,1
FLL,JAX,B6,12
FLL,JFK,B6,45
FLL,JFK,DL,26
FLL,LAS,B6,6
FLL,LAS,NK,6
FLL,LAX,AS,6
FLL,LAX,B6,25
FLL,LAX,DL,6
FLL,LAX,NK,6
FLL,LCK,G4,1
FLL,LEX,G4,4
FLL,LGA,B6,36
FLL,LGA,DL,25
FLL,LGA,NK,24
FLL,MCI,WN,5
FLL,MCO,NK,13
FLL,MCO,WN,10
FLL,MDT,G4,1
FLL,MDW,WN,15
FLL,MEM,G4,4
FLL,MSP,DL,15
FLL,MSY,B6,5
FLL,MSY,NK,11
FLL,MSY,WN,10
FLL,MYR,NK,6
FLL,ORD,AA,12
FLL,ORD,NK,23
FLL,ORD,UA,25
FLL,ORF,G4,2
FLL,ORF,NK,6
FLL,ORH,B6,6
FLL,PBG,G4,6
FLL,PDX,AS,6
FLL,PHL,AA,24
FLL,PHL,F9,6
FLL,PHL,NK,18
FLL,PHX,NK,6
FLL,PIT,NK,12
FLL,PIT,WN,5
FLL,PNS,NK,6
FLL,PVD,B6,6
FLL,RDU,9E,6
FLL,RDU,B6,6
FLL,RDU,DL,6
FLL,RDU,NK,6
FLL,RDU,WN,5
FLL,RIC,B6,6
FLL,RIC,NK,6
FLL,SAN,AS,6
FLL,SAN,B6,6
FLL,SAT,NK,6
FLL,SDF,G4,2
FLL,SDF,NK,6
FLL,SEA,AS,12
FLL,SEA,DL,6
FLL,SFO,AS,6
FLL,SFO,B6,20
FLL,SFO,UA,10
FLL,SJU,B6,29
FLL,SJU,NK,5
FLL,SJU,WN,5
FLL,SLC,B6,6
FLL,SLC,DL,6
FLL,STL,WN,10
FLL,STT,NK,6
FLL,STX,NK,6
FLL,SYR,G4,2
FLL,TLH,B6,3
FLL,TPA,NK,12
FLL,TPA,WN,10
FLL,TTN,F9,6
FLL,TYS,G4,8
FLL,USA,G4,6
FLL,XNA,G4,2
FNT,AZA,G4,2
FNT,BNA,G4,3
FNT,JAX,G4,2
FNT,LAS,G4,2
FNT,PGD,G4,6
FNT,PIE,G4,6
FNT,SFB,G4,6
FNT,SRQ,G4,4
FOD,MCW,OO,4
FOD,ORD,OO,4
FSD,ATL,DL,6
FSD,AUS,G4,2
FSD,AZA,G4,6
FSD,BNA,G4,3
FSD,DEN,F9,2
FSD,DEN,OO,20
FSD,DFW,AA,12
FSD,FLL,G4,2
FSD,LAS,G4,3
FSD,MSP,9E,4
FSD,MSP,DL,6
FSD,MSP,OO,11
FSD,ORD,OO,10
FSD,PHX,MQ,2
FSD,PHX,OO,4
FSD,PIE,G4,2
FSD,SFB,G4,2
FSM,DFW,MQ,12
FSM,DFW,OO,5
FWA,ATL,OO,10
FWA,AZA,G4,2
FWA,DFW,MQ,12
FWA,LAS,G4,2
FWA,MSP,OO,5
FWA,ORD,OO,10
FWA,PGD,G4,3
FWA,PIE,G4,4
