origin,dest,op_unique_carrier,month,time_bucket,total_flights,delayed_flights,avg_delay_min,weather_delayed,cancelled,origin_city,dest_city,delay_rate,weather_delay_rate
ORD,MIA,AA,1,red_eye,6,0,0.0,0,0,"Chicago, IL","Miami, FL",0.0,0.0
ORD,MIA,NK,1,afternoon,12,4,55.5,0,0,"Chicago, IL","Miami, FL",0.3333,0.0
ORD,MIA,UA,1,evening,10,2,27.0,0,0,"Chicago, IL","Miami, FL",0.2,0.0
ORD,MIA,UA,1,morning,14,1,147.0,0,0,"Chicago, IL","Miami, FL",0.0714,0.0
ORD,MKE,OO,1,afternoon,5,1,74.0,0,0,"Chicago, IL","Milwaukee, WI",0.2,0.0
ORD,MKE,OO,1,evening,10,2,61.0,0,0,"Chicago, IL","Milwaukee, WI",0.2,0.0
ORD,MKE,OO,1,morning,5,0,0.0,0,0,"Chicago, IL","Milwaukee, WI",0.0,0.0
ORD,MKE,OO,1,night,5,0,0.0,0,0,"Chicago, IL","Milwaukee, WI",0.0,0.0
ORD,MLI,OO,1,afternoon,5,1,251.0,0,0,"Chicago, IL","Moline, IL",0.2,0.0
ORD,MLI,OO,1,evening,5,1,24.0,0,0,"Chicago, IL","Moline, IL",0.2,0.0
ORD,MLI,OO,1,morning,5,2,30.5,0,0,"Chicago, IL","Moline, IL",0.4,0.0
ORD,MSN,OO,1,morning,6,0,0.0,0,0,"Chicago, IL","Madison, WI",0.0,0.0
ORD,MSN,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","Madison, WI",0.0,0.0
ORD,MSN,YX,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Madison, WI",0.0,0.0
ORD,MSN,YX,1,evening,1,0,0.0,0,0,"Chicago, IL","Madison, WI",0.0,0.0
ORD,MSP,9E,1,morning,5,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
ORD,MSP,AA,1,evening,2,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
ORD,MSP,AA,1,night,4,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
ORD,MSP,DL,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
ORD,MSP,DL,1,evening,6,1,53.0,0,0,"Chicago, IL","Minneapolis, MN",0.1667,0.0
ORD,MSP,MQ,1,morning,1,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
ORD,MSP,OO,1,afternoon,5,1,47.0,0,0,"Chicago, IL","Minneapolis, MN",0.2,0.0
ORD,MSP,OO,1,morning,5,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
ORD,MSP,UA,1,afternoon,10,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
ORD,MSP,UA,1,evening,5,1,51.0,0,0,"Chicago, IL","Minneapolis, MN",0.2,0.0
ORD,MSP,UA,1,morning,2,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
ORD,MSP,YX,1,afternoon,3,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
ORD,MSP,YX,1,morning,3,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
ORD,MSY,AA,1,afternoon,6,2,23.5,0,0,"Chicago, IL","New Orleans, LA",0.3333,0.0
ORD,MSY,AA,1,evening,4,1,17.0,0,0,"Chicago, IL","New Orleans, LA",0.25,0.0
ORD,MSY,AA,1,morning,4,0,0.0,0,0,"Chicago, IL","New Orleans, LA",0.0,0.0
ORD,MSY,UA,1,afternoon,5,0,0.0,0,0,"Chicago, IL","New Orleans, LA",0.0,0.0
ORD,MSY,UA,1,evening,5,2,28.5,0,0,"Chicago, IL","New Orleans, LA",0.4,0.0
ORD,MSY,UA,1,morning,1,0,0.0,0,0,"Chicago, IL","New Orleans, LA",0.0,0.0
ORD,MSY,YX,1,morning,5,0,0.0,0,0,"Chicago, IL","New Orleans, LA",0.0,0.0
ORD,MTJ,UA,1,morning,5,0,0.0,0,0,"Chicago, IL","Montrose/Delta, CO",0.0,0.0
ORD,OGG,UA,1,morning,5,0,0.0,0,0,"Chicago, IL","Kahului, HI",0.0,0.0
ORD,OKC,MQ,1,afternoon,5,1,59.0,0,0,"Chicago, IL","Oklahoma City, OK",0.2,0.0
ORD,OKC,MQ,1,evening,4,1,19.0,0,0,"Chicago, IL","Oklahoma City, OK",0.25,0.0
ORD,OKC,MQ,1,morning,5,1,34.0,0,0,"Chicago, IL","Oklahoma City, OK",0.2,0.0
ORD,OKC,OO,1,evening,5,2,38.5,0,0,"Chicago, IL","Oklahoma City, OK",0.4,0.0
ORD,OKC,OO,1,morning,5,1,216.0,0,0,"Chicago, IL","Oklahoma City, OK",0.2,0.0
ORD,OMA,AA,1,evening,6,3,26.0,1,0,"Chicago, IL","Omaha, NE",0.5,0.1667
ORD,OMA,OO,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Omaha, NE",0.0,0.0
ORD,OMA,OO,1,morning,1,0,0.0,0,0,"Chicago, IL","Omaha, NE",0.0,0.0
ORD,OMA,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","Omaha, NE",0.0,0.0
ORD,OMA,YX,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Omaha, NE",0.0,0.0
ORD,OMA,YX,1,morning,4,0,0.0,0,0,"Chicago, IL","Omaha, NE",0.0,0.0
ORD,ORF,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","Norfolk, VA",0.0,0.0
ORD,ORF,YX,1,evening,4,0,0.0,0,0,"Chicago, IL","Norfolk, VA",0.0,0.0
ORD,ORF,YX,1,morning,5,1,69.0,0,0,"Chicago, IL","Norfolk, VA",0.2,0.0
ORD,PBI,AA,1,afternoon,6,1,30.0,0,0,"Chicago, IL","West Palm Beach/Palm Beach, FL",0.1667,0.0
ORD,PBI,AA,1,evening,6,1,37.0,0,0,"Chicago, IL","West Palm Beach/Palm Beach, FL",0.1667,0.0
ORD,PBI,AA,1,morning,6,1,37.0,1,0,"Chicago, IL","West Palm Beach/Palm Beach, FL",0.1667,0.1667
ORD,PBI,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","West Palm Beach/Palm Beach, FL",0.0,0.0
ORD,PBI,UA,1,morning,10,0,0.0,0,0,"Chicago, IL","West Palm Beach/Palm Beach, FL",0.0,0.0
ORD,PDX,AS,1,afternoon,5,1,121.0,0,0,"Chicago, IL","Portland, OR",0.2,0.0
ORD,PDX,AS,1,morning,5,1,139.0,0,0,"Chicago, IL","Portland, OR",0.2,0.0
ORD,PDX,UA,1,afternoon,9,0,0.0,0,0,"Chicago, IL","Portland, OR",0.0,0.0
ORD,PDX,UA,1,evening,5,2,16.0,0,0,"Chicago, IL","Portland, OR",0.4,0.0
ORD,PDX,UA,1,morning,5,0,0.0,0,0,"Chicago, IL","Portland, OR",0.0,0.0
ORD,PHL,AA,1,afternoon,5,1,34.0,0,0,"Chicago, IL","Philadelphia, PA",0.2,0.0
ORD,PHL,AA,1,evening,12,1,19.0,0,0,"Chicago, IL","Philadelphia, PA",0.0833,0.0
ORD,PHL,AA,1,morning,14,0,0.0,0,0,"Chicago, IL","Philadelphia, PA",0.0,0.0
ORD,PHL,UA,1,afternoon,5,1,70.0,0,0,"Chicago, IL","Philadelphia, PA",0.2,0.0
ORD,PHL,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","Philadelphia, PA",0.0,0.0
ORD,PHL,UA,1,morning,9,0,0.0,0,0,"Chicago, IL","Philadelphia, PA",0.0,0.0
ORD,PHX,AA,1,afternoon,6,2,30.0,0,0,"Chicago, IL","Phoenix, AZ",0.3333,0.0
ORD,PHX,AA,1,evening,12,3,44.3,0,0,"Chicago, IL","Phoenix, AZ",0.25,0.0
ORD,PHX,AA,1,morning,24,1,20.0,1,0,"Chicago, IL","Phoenix, AZ",0.0417,0.0417
ORD,PHX,F9,1,night,4,1,36.0,0,0,"Chicago, IL","Phoenix, AZ",0.25,0.0
ORD,PHX,NK,1,night,6,3,30.0,0,0,"Chicago, IL","Phoenix, AZ",0.5,0.0
ORD,PHX,UA,1,afternoon,10,0,0.0,0,0,"Chicago, IL","Phoenix, AZ",0.0,0.0
ORD,PHX,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","Phoenix, AZ",0.0,0.0
ORD,PHX,UA,1,morning,14,0,0.0,0,0,"Chicago, IL","Phoenix, AZ",0.0,0.0
ORD,PHX,UA,1,night,5,0,0.0,0,0,"Chicago, IL","Phoenix, AZ",0.0,0.0
ORD,PHX,WN,1,afternoon,5,4,47.0,0,0,"Chicago, IL","Phoenix, AZ",0.8,0.0
ORD,PHX,WN,1,evening,5,2,69.5,0,0,"Chicago, IL","Phoenix, AZ",0.4,0.0
ORD,PHX,WN,1,morning,5,0,0.0,0,0,"Chicago, IL","Phoenix, AZ",0.0,0.0
ORD,PIA,OO,1,morning,4,0,0.0,0,0,"Chicago, IL","Peoria, IL",0.0,0.0
ORD,PIT,AA,1,afternoon,5,1,75.0,0,0,"Chicago, IL","Pittsburgh, PA",0.2,0.0
ORD,PIT,AA,1,evening,5,1,52.0,0,0,"Chicago, IL","Pittsburgh, PA",0.2,0.0
ORD,PIT,OO,1,afternoon,4,0,0.0,0,0,"Chicago, IL","Pittsburgh, PA",0.0,0.0
ORD,PIT,OO,1,morning,5,1,26.0,0,0,"Chicago, IL","Pittsburgh, PA",0.2,0.0
ORD,PIT,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","Pittsburgh, PA",0.0,0.0
ORD,PIT,YX,1,afternoon,1,0,0.0,0,0,"Chicago, IL","Pittsburgh, PA",0.0,0.0
ORD,PIT,YX,1,morning,4,1,19.0,0,0,"Chicago, IL","Pittsburgh, PA",0.25,0.0
ORD,PIT,YX,1,night,5,0,0.0,0,0,"Chicago, IL","Pittsburgh, PA",0.0,0.0
ORD,PNS,OO,1,morning,3,0,0.0,0,0,"Chicago, IL","Pensacola, FL",0.0,0.0
ORD,PNS,UA,1,morning,5,0,0.0,0,0,"Chicago, IL","Pensacola, FL",0.0,0.0
ORD,PSP,AA,1,morning,6,0,0.0,0,0,"Chicago, IL","Palm Springs, CA",0.0,0.0
ORD,PSP,UA,1,morning,5,1,126.0,0,0,"Chicago, IL","Palm Springs, CA",0.2,0.0
ORD,PVD,MQ,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Providence, RI",0.0,0.0
ORD,PVD,MQ,1,evening,4,2,30.5,1,0,"Chicago, IL","Providence, RI",0.5,0.25
ORD,PWM,OO,1,morning,2,0,0.0,0,0,"Chicago, IL","Portland, ME",0.0,0.0
ORD,PWM,UA,1,morning,3,0,0.0,0,0,"Chicago, IL","Portland, ME",0.0,0.0
ORD,RDU,AA,1,afternoon,6,1,20.0,1,0,"Chicago, IL","Raleigh/Durham, NC",0.1667,0.1667
ORD,RDU,AA,1,evening,5,0,0.0,0,0,"Chicago, IL","Raleigh/Durham, NC",0.0,0.0
ORD,RDU,MQ,1,morning,6,0,0.0,1,0,"Chicago, IL","Raleigh/Durham, NC",0.0,0.1667
ORD,RDU,UA,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Raleigh/Durham, NC",0.0,0.0
ORD,RDU,UA,1,evening,5,1,119.0,0,0,"Chicago, IL","Raleigh/Durham, NC",0.2,0.0
ORD,RDU,UA,1,morning,5,0,0.0,0,0,"Chicago, IL","Raleigh/Durham, NC",0.0,0.0
ORD,RDU,YX,1,afternoon,2,0,0.0,0,0,"Chicago, IL","Raleigh/Durham, NC",0.0,0.0
ORD,RDU,YX,1,morning,3,0,0.0,0,0,"Chicago, IL","Raleigh/Durham, NC",0.0,0.0
ORD,RIC,MQ,1,afternoon,3,1,27.0,0,0,"Chicago, IL","Richmond, VA",0.3333,0.0
ORD,RIC,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","Richmond, VA",0.0,0.0
ORD,RNO,UA,1,evening,5,2,46.0,0,0,"Chicago, IL","Reno, NV",0.4,0.0
ORD,ROA,OO,1,evening,5,0,0.0,0,0,"Chicago, IL","Roanoke, VA",0.0,0.0
ORD,ROC,MQ,1,morning,5,1,21.0,0,0,"Chicago, IL","Rochester, NY",0.2,0.0
ORD,ROC,OO,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Rochester, NY",0.0,0.0
ORD,ROC,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","Rochester, NY",0.0,0.0
ORD,ROC,YX,1,afternoon,3,0,0.0,0,0,"Chicago, IL","Rochester, NY",0.0,0.0
ORD,RST,MQ,1,evening,5,1,727.0,1,0,"Chicago, IL","Rochester, MN",0.2,0.2
ORD,RSW,AA,1,afternoon,1,0,0.0,0,0,"Chicago, IL","Fort Myers, FL",0.0,0.0
ORD,RSW,AA,1,morning,17,3,33.0,1,0,"Chicago, IL","Fort Myers, FL",0.1765,0.0588
ORD,RSW,NK,1,morning,11,5,33.2,0,0,"Chicago, IL","Fort Myers, FL",0.4545,0.0
ORD,RSW,UA,1,afternoon,5,1,30.0,0,0,"Chicago, IL","Fort Myers, FL",0.2,0.0
ORD,RSW,UA,1,evening,10,2,47.5,0,0,"Chicago, IL","Fort Myers, FL",0.2,0.0
ORD,RSW,UA,1,morning,15,0,0.0,0,0,"Chicago, IL","Fort Myers, FL",0.0,0.0
ORD,RSW,WN,1,afternoon,1,1,38.0,0,0,"Chicago, IL","Fort Myers, FL",1.0,0.0
ORD,SAN,AA,1,afternoon,6,0,0.0,0,0,"Chicago, IL","San Diego, CA",0.0,0.0
ORD,SAN,AA,1,evening,4,1,25.0,0,0,"Chicago, IL","San Diego, CA",0.25,0.0
ORD,SAN,AA,1,morning,5,1,80.0,0,0,"Chicago, IL","San Diego, CA",0.2,0.0
ORD,SAN,AA,1,night,2,1,17.0,0,0,"Chicago, IL","San Diego, CA",0.5,0.0
ORD,SAN,UA,1,afternoon,10,0,0.0,0,0,"Chicago, IL","San Diego, CA",0.0,0.0
ORD,SAN,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","San Diego, CA",0.0,0.0
ORD,SAN,UA,1,morning,9,2,19.0,0,0,"Chicago, IL","San Diego, CA",0.2222,0.0
ORD,SAT,AA,1,evening,6,1,27.0,0,0,"Chicago, IL","San Antonio, TX",0.1667,0.0
ORD,SAT,AA,1,morning,5,0,0.0,0,0,"Chicago, IL","San Antonio, TX",0.0,0.0
ORD,SAT,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","San Antonio, TX",0.0,0.0
ORD,SAT,UA,1,morning,5,0,0.0,0,0,"Chicago, IL","San Antonio, TX",0.0,0.0
ORD,SAV,OO,1,morning,4,0,0.0,0,0,"Chicago, IL","Savannah, GA",0.0,0.0
ORD,SAV,UA,1,morning,6,0,0.0,0,0,"Chicago, IL","Savannah, GA",0.0,0.0
ORD,SAV,YX,1,evening,5,0,0.0,0,0,"Chicago, IL","Savannah, GA",0.0,0.0
ORD,SBN,OO,1,afternoon,5,1,40.0,0,0,"Chicago, IL","South Bend, IN",0.2,0.0
ORD,SBN,OO,1,evening,5,0,0.0,0,0,"Chicago, IL","South Bend, IN",0.0,0.0
ORD,SBN,OO,1,morning,5,0,0.0,0,0,"Chicago, IL","South Bend, IN",0.0,0.0
ORD,SBN,OO,1,night,5,1,33.0,0,0,"Chicago, IL","South Bend, IN",0.2,0.0
ORD,SCE,OO,1,afternoon,5,1,19.0,0,0,"Chicago, IL","State College, PA",0.2,0.0
ORD,SCE,OO,1,evening,5,2,49.0,0,0,"Chicago, IL","State College, PA",0.4,0.0
ORD,SCE,OO,1,morning,2,0,0.0,0,0,"Chicago, IL","State College, PA",0.0,0.0
ORD,SDF,MQ,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Louisville, KY",0.0,0.0
ORD,SDF,OO,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Louisville, KY",0.0,0.0
ORD,SDF,OO,1,morning,2,0,0.0,0,0,"Chicago, IL","Louisville, KY",0.0,0.0
ORD,SDF,YX,1,evening,10,1,93.0,0,0,"Chicago, IL","Louisville, KY",0.1,0.0
ORD,SDF,YX,1,morning,5,0,0.0,0,0,"Chicago, IL","Louisville, KY",0.0,0.0
ORD,SEA,AA,1,morning,6,2,24.5,0,0,"Chicago, IL","Seattle, WA",0.3333,0.0
ORD,SEA,AS,1,afternoon,5,2,44.5,1,1,"Chicago, IL","Seattle, WA",0.4,0.2
ORD,SEA,AS,1,evening,12,5,32.6,0,0,"Chicago, IL","Seattle, WA",0.4167,0.0
ORD,SEA,AS,1,morning,10,2,107.0,0,0,"Chicago, IL","Seattle, WA",0.2,0.0
ORD,SEA,DL,1,afternoon,6,0,0.0,0,0,"Chicago, IL","Seattle, WA",0.0,0.0
ORD,SEA,DL,1,morning,6,1,24.0,0,0,"Chicago, IL","Seattle, WA",0.1667,0.0
ORD,SEA,UA,1,afternoon,6,0,0.0,0,0,"Chicago, IL","Seattle, WA",0.0,0.0
ORD,SEA,UA,1,evening,5,1,45.0,0,0,"Chicago, IL","Seattle, WA",0.2,0.0
ORD,SEA,UA,1,morning,9,1,31.0,0,0,"Chicago, IL","Seattle, WA",0.1111,0.0
ORD,SFO,AA,1,afternoon,6,3,32.3,0,0,"Chicago, IL","San Francisco, CA",0.5,0.0
ORD,SFO,AA,1,morning,5,2,25.5,0,0,"Chicago, IL","San Francisco, CA",0.4,0.0
ORD,SFO,AS,1,afternoon,5,1,105.0,0,1,"Chicago, IL","San Francisco, CA",0.2,0.0
ORD,SFO,UA,1,afternoon,10,0,0.0,0,0,"Chicago, IL","San Francisco, CA",0.0,0.0
ORD,SFO,UA,1,evening,10,0,0.0,0,0,"Chicago, IL","San Francisco, CA",0.0,0.0
ORD,SFO,UA,1,morning,19,0,0.0,0,0,"Chicago, IL","San Francisco, CA",0.0,0.0
ORD,SFO,UA,1,night,5,1,70.0,0,0,"Chicago, IL","San Francisco, CA",0.2,0.0
ORD,SGF,MQ,1,afternoon,6,0,0.0,0,0,"Chicago, IL","Springfield, MO",0.0,0.0
ORD,SGF,MQ,1,evening,6,1,20.0,1,0,"Chicago, IL","Springfield, MO",0.1667,0.1667
ORD,SGF,MQ,1,morning,6,0,0.0,0,0,"Chicago, IL","Springfield, MO",0.0,0.0
ORD,SGF,OO,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Springfield, MO",0.0,0.0
ORD,SGF,OO,1,evening,5,0,0.0,0,0,"Chicago, IL","Springfield, MO",0.0,0.0
ORD,SJC,UA,1,evening,5,2,117.5,0,0,"Chicago, IL","San Jose, CA",0.4,0.0
ORD,SJU,AA,1,morning,6,0,0.0,0,0,"Chicago, IL","San Juan, PR",0.0,0.0
ORD,SJU,NK,1,morning,6,1,42.0,0,0,"Chicago, IL","San Juan, PR",0.1667,0.0
ORD,SJU,UA,1,afternoon,5,0,0.0,0,0,"Chicago, IL","San Juan, PR",0.0,0.0
ORD,SJU,UA,1,morning,5,0,0.0,0,0,"Chicago, IL","San Juan, PR",0.0,0.0
ORD,SLC,AA,1,morning,6,2,28.0,0,0,"Chicago, IL","Salt Lake City, UT",0.3333,0.0
ORD,SLC,DL,1,afternoon,6,2,97.5,0,0,"Chicago, IL","Salt Lake City, UT",0.3333,0.0
ORD,SLC,DL,1,evening,4,0,0.0,0,0,"Chicago, IL","Salt Lake City, UT",0.0,0.0
ORD,SLC,DL,1,morning,6,0,0.0,0,0,"Chicago, IL","Salt Lake City, UT",0.0,0.0
ORD,SLC,OO,1,afternoon,5,1,156.0,0,0,"Chicago, IL","Salt Lake City, UT",0.2,0.0
ORD,SLC,UA,1,afternoon,9,2,20.0,0,0,"Chicago, IL","Salt Lake City, UT",0.2222,0.0
ORD,SLC,UA,1,evening,5,1,90.0,0,0,"Chicago, IL","Salt Lake City, UT",0.2,0.0
ORD,SLC,UA,1,morning,5,0,0.0,0,0,"Chicago, IL","Salt Lake City, UT",0.0,0.0
ORD,SMF,AA,1,evening,6,2,40.0,0,0,"Chicago, IL","Sacramento, CA",0.3333,0.0
ORD,SMF,UA,1,afternoon,5,2,86.0,0,0,"Chicago, IL","Sacramento, CA",0.4,0.0
ORD,SMF,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","Sacramento, CA",0.0,0.0
ORD,SMF,UA,1,morning,5,0,0.0,0,0,"Chicago, IL","Sacramento, CA",0.0,0.0
ORD,SNA,AA,1,evening,6,1,25.0,1,0,"Chicago, IL","Santa Ana, CA",0.1667,0.1667
ORD,SNA,AA,1,morning,9,1,18.0,0,0,"Chicago, IL","Santa Ana, CA",0.1111,0.0
ORD,SNA,UA,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Santa Ana, CA",0.0,0.0
ORD,SNA,UA,1,evening,5,1,25.0,0,0,"Chicago, IL","Santa Ana, CA",0.2,0.0
ORD,SNA,UA,1,morning,5,1,24.0,0,0,"Chicago, IL","Santa Ana, CA",0.2,0.0
ORD,SRQ,AA,1,morning,5,1,186.0,0,0,"Chicago, IL","Sarasota/Bradenton, FL",0.2,0.0
ORD,SRQ,UA,1,evening,5,1,54.0,0,0,"Chicago, IL","Sarasota/Bradenton, FL",0.2,0.0
ORD,SRQ,UA,1,morning,10,0,0.0,0,0,"Chicago, IL","Sarasota/Bradenton, FL",0.0,0.0
ORD,STL,AA,1,afternoon,5,2,60.5,0,0,"Chicago, IL","St. Louis, MO",0.4,0.0
ORD,STL,AA,1,evening,6,1,223.0,0,0,"Chicago, IL","St. Louis, MO",0.1667,0.0
ORD,STL,UA,1,afternoon,5,0,0.0,0,0,"Chicago, IL","St. Louis, MO",0.0,0.0
ORD,STL,YX,1,morning,5,0,0.0,0,0,"Chicago, IL","St. Louis, MO",0.0,0.0
ORD,STT,AA,1,morning,1,0,0.0,0,0,"Chicago, IL","Charlotte Amalie, VI",0.0,0.0
ORD,STT,UA,1,morning,5,0,0.0,0,0,"Chicago, IL","Charlotte Amalie, VI",0.0,0.0
ORD,SUN,OO,1,morning,5,0,0.0,0,0,"Chicago, IL","Sun Valley/Hailey/Ketchum, ID",0.0,0.0
ORD,SUX,OO,1,morning,4,2,67.5,0,0,"Chicago, IL","Sioux City, IA",0.5,0.0
ORD,SYR,MQ,1,afternoon,6,1,35.0,0,0,"Chicago, IL","Syracuse, NY",0.1667,0.0
ORD,SYR,MQ,1,evening,4,2,42.0,1,0,"Chicago, IL","Syracuse, NY",0.5,0.25
ORD,SYR,MQ,1,morning,4,0,0.0,0,0,"Chicago, IL","Syracuse, NY",0.0,0.0
ORD,SYR,UA,1,evening,5,2,18.0,0,0,"Chicago, IL","Syracuse, NY",0.4,0.0
ORD,SYR,YX,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Syracuse, NY",0.0,0.0
ORD,TPA,AA,1,afternoon,6,1,28.0,0,0,"Chicago, IL","Tampa, FL",0.1667,0.0
ORD,TPA,AA,1,evening,6,0,0.0,0,0,"Chicago, IL","Tampa, FL",0.0,0.0
ORD,TPA,AA,1,morning,9,0,0.0,0,0,"Chicago, IL","Tampa, FL",0.0,0.0
ORD,TPA,NK,1,evening,6,4,33.0,1,0,"Chicago, IL","Tampa, FL",0.6667,0.1667
ORD,TPA,NK,1,morning,5,2,24.5,1,0,"Chicago, IL","Tampa, FL",0.4,0.2
ORD,TPA,UA,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Tampa, FL",0.0,0.0
ORD,TPA,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","Tampa, FL",0.0,0.0
ORD,TPA,UA,1,morning,14,0,0.0,0,0,"Chicago, IL","Tampa, FL",0.0,0.0
ORD,TPA,WN,1,afternoon,5,4,56.0,0,0,"Chicago, IL","Tampa, FL",0.8,0.0
ORD,TUL,MQ,1,evening,6,0,0.0,0,0,"Chicago, IL","Tulsa, OK",0.0,0.0
ORD,TUL,MQ,1,morning,4,1,19.0,0,0,"Chicago, IL","Tulsa, OK",0.25,0.0
ORD,TUL,OO,1,evening,5,0,0.0,0,0,"Chicago, IL","Tulsa, OK",0.0,0.0
ORD,TUL,OO,1,morning,5,0,0.0,0,0,"Chicago, IL","Tulsa, OK",0.0,0.0
ORD,TUS,AA,1,evening,4,1,54.0,0,0,"Chicago, IL","Tucson, AZ",0.25,0.0
ORD,TUS,AA,1,morning,5,1,299.0,0,0,"Chicago, IL","Tucson, AZ",0.2,0.0
ORD,TUS,UA,1,morning,5,1,44.0,0,0,"Chicago, IL","Tucson, AZ",0.2,0.0
ORD,TVC,MQ,1,morning,6,0,0.0,0,0,"Chicago, IL","Traverse City, MI",0.0,0.0
ORD,TVC,OO,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Traverse City, MI",0.0,0.0
ORD,TVC,UA,1,evening,5,0,0.0,0,0,"Chicago, IL","Traverse City, MI",0.0,0.0
ORD,TVC,YX,1,morning,5,1,31.0,0,0,"Chicago, IL","Traverse City, MI",0.2,0.0
ORD,TYS,OO,1,afternoon,5,1,47.0,0,0,"Chicago, IL","Knoxville, TN",0.2,0.0
ORD,TYS,OO,1,evening,5,0,0.0,0,0,"Chicago, IL","Knoxville, TN",0.0,0.0
ORD,TYS,OO,1,morning,4,0,0.0,0,0,"Chicago, IL","Knoxville, TN",0.0,0.0
ORD,XNA,MQ,1,afternoon,6,1,30.0,1,0,"Chicago, IL","Fayetteville, AR",0.1667,0.1667
ORD,XNA,MQ,1,evening,5,1,18.0,0,0,"Chicago, IL","Fayetteville, AR",0.2,0.0
ORD,XNA,OO,1,evening,5,1,42.0,0,0,"Chicago, IL","Fayetteville, AR",0.2,0.0
ORD,XNA,OO,1,morning,5,1,112.0,0,0,"Chicago, IL","Fayetteville, AR",0.2,0.0
ORF,ATL,DL,1,afternoon,11,0,0.0,0,0,"Norfolk, VA","Atlanta, GA",0.0,0.0
ORF,ATL,DL,1,evening,6,0,0.0,0,0,"Norfolk, VA","Atlanta, GA",0.0,0.0
ORF,ATL,DL,1,morning,12,0,0.0,0,0,"Norfolk, VA","Atlanta, GA",0.0,0.0
ORF,BNA,WN,1,afternoon,5,0,0.0,0,0,"Norfolk, VA","Nashville, TN",0.0,0.0
ORF,BWI,WN,1,afternoon,10,0,0.0,0,0,"Norfolk, VA","Baltimore, MD",0.0,0.0
ORF,BWI,WN,1,evening,5,0,0.0,0,0,"Norfolk, VA","Baltimore, MD",0.0,0.0
ORF,BWI,WN,1,morning,10,0,0.0,0,0,"Norfolk, VA","Baltimore, MD",0.0,0.0
ORF,CLT,AA,1,evening,4,1,32.0,0,0,"Norfolk, VA","Charlotte, NC",0.25,0.0
ORF,CLT,AA,1,morning,12,2,82.5,0,0,"Norfolk, VA","Charlotte, NC",0.1667,0.0
ORF,CLT,AA,1,red_eye,5,0,0.0,0,0,"Norfolk, VA","Charlotte, NC",0.0,0.0
ORF,CLT,OH,1,afternoon,5,1,96.0,0,0,"Norfolk, VA","Charlotte, NC",0.2,0.0
ORF,CLT,OH,1,evening,5,0,0.0,0,0,"Norfolk, VA","Charlotte, NC",0.0,0.0
ORF,CLT,OH,1,morning,6,0,0.0,0,0,"Norfolk, VA","Charlotte, NC",0.0,0.0
ORF,DCA,OH,1,morning,5,0,0.0,0,0,"Norfolk, VA","Washington, DC",0.0,0.0
ORF,DCA,OH,1,red_eye,5,0,0.0,0,0,"Norfolk, VA","Washington, DC",0.0,0.0
ORF,DCA,YX,1,afternoon,5,0,0.0,0,0,"Norfolk, VA","Washington, DC",0.0,0.0
ORF,DEN,UA,1,morning,5,1,234.0,0,0,"Norfolk, VA","Denver, CO",0.2,0.0
ORF,DFW,AA,1,afternoon,6,0,0.0,0,0,"Norfolk, VA","Dallas/Fort Worth, TX",0.0,0.0
ORF,DFW,AA,1,evening,4,1,55.0,0,0,"Norfolk, VA","Dallas/Fort Worth, TX",0.25,0.0
