op_unique_carrier,origin,dest,dep_hour,flights
WN,MCO,HOU,6,5
WN,MCO,HOU,7,5
WN,MCO,HOU,11,5
WN,MCO,HOU,16,4
WN,MCO,HOU,18,4
WN,MCO,HOU,21,4
WN,MCO,IAH,12,5
WN,MCO,IND,7,4
WN,MCO,IND,10,5
WN,MCO,IND,16,4
WN,MCO,IND,21,4
WN,MCO,ISP,8,5
WN,MCO,ISP,20,4
WN,MCO,LAS,10,4
WN,MCO,MCI,7,5
WN,MCO,MCI,14,4
WN,MCO,MCI,20,5
WN,MCO,MDW,6,5
WN,MCO,MDW,7,5
WN,MCO,MDW,9,5
WN,MCO,MDW,12,4
WN,MCO,MDW,15,4
WN,MCO,MDW,18,5
WN,MCO,MDW,20,5
WN,MCO,MDW,21,4
WN,MCO,MEM,14,4
WN,MCO,MHT,11,4
WN,MCO,MKE,7,5
WN,MCO,MKE,14,4
WN,MCO,MKE,20,4
WN,MCO,MSY,6,5
WN,MCO,MSY,10,5
WN,MCO,MSY,13,4
WN,MCO,MSY,17,4
WN,MCO,MSY,21,4
WN,MCO,OKC,14,4
WN,MCO,OMA,13,4
WN,MCO,ORD,9,5
WN,MCO,ORD,13,4
WN,MCO,ORF,9,5
WN,MCO,PHL,18,5
WN,MCO,PHX,9,5
WN,MCO,PIT,7,5
WN,MCO,PIT,11,4
WN,MCO,PIT,16,4
WN,MCO,PIT,20,4
WN,MCO,PVD,7,5
WN,MCO,PVD,13,4
WN,MCO,PVD,19,4
WN,MCO,RDU,8,4
WN,MCO,RDU,20,4
WN,MCO,ROC,9,4
WN,MCO,RSW,21,4
WN,MCO,SAT,8,5
WN,MCO,SAT,16,4
WN,MCO,SDF,7,4
WN,MCO,SDF,19,4
WN,MCO,SJU,6,5
WN,MCO,SJU,9,5
WN,MCO,SJU,12,4
WN,MCO,SJU,19,4
WN,MCO,SJU,21,4
WN,MCO,STL,8,4
WN,MCO,STL,10,4
WN,MCO,STL,16,4
WN,MCO,STL,19,5
WN,MCO,STL,21,4
WN,MCO,SYR,11,4
WN,MDW,ABQ,9,4
WN,MDW,ALB,11,4
WN,MDW,ALB,19,4
WN,MDW,ATL,6,5
WN,MDW,ATL,8,5
WN,MDW,ATL,14,4
WN,MDW,ATL,17,4
WN,MDW,ATL,20,4
WN,MDW,AUS,6,4
WN,MDW,AUS,10,4
WN,MDW,AUS,17,4
WN,MDW,AUS,21,5
WN,MDW,BDL,14,4
WN,MDW,BDL,19,4
WN,MDW,BHM,10,5
WN,MDW,BHM,21,4
WN,MDW,BNA,5,5
WN,MDW,BNA,7,5
WN,MDW,BNA,9,4
WN,MDW,BNA,15,4
WN,MDW,BNA,19,4
WN,MDW,BNA,21,4
WN,MDW,BOS,7,4
WN,MDW,BOS,14,4
WN,MDW,BOS,18,4
WN,MDW,BUF,9,4
WN,MDW,BUF,19,5
WN,MDW,BWI,6,4
WN,MDW,BWI,8,5
WN,MDW,BWI,14,4
WN,MDW,BWI,16,4
WN,MDW,BWI,21,4
WN,MDW,CHS,16,4
WN,MDW,CLE,8,5
WN,MDW,CLE,11,5
WN,MDW,CLE,16,4
WN,MDW,CLE,21,4
WN,MDW,CLT,8,5
WN,MDW,CLT,19,5
WN,MDW,CMH,8,4
WN,MDW,CMH,11,5
WN,MDW,CMH,16,4
WN,MDW,CMH,21,5
WN,MDW,COS,10,4
WN,MDW,CVG,8,5
WN,MDW,CVG,14,4
WN,MDW,CVG,20,4
WN,MDW,DAL,6,5
WN,MDW,DAL,8,4
WN,MDW,DAL,11,4
WN,MDW,DAL,14,5
WN,MDW,DAL,15,4
WN,MDW,DAL,19,5
WN,MDW,DAL,21,4
WN,MDW,DCA,5,4
WN,MDW,DCA,9,5
WN,MDW,DCA,12,5
WN,MDW,DCA,15,5
WN,MDW,DCA,19,4
WN,MDW,DCA,20,5
WN,MDW,DEN,6,4
WN,MDW,DEN,8,5
WN,MDW,DEN,9,4
WN,MDW,DEN,11,5
WN,MDW,DEN,13,4
WN,MDW,DEN,15,4
WN,MDW,DEN,17,5
WN,MDW,DEN,18,4
WN,MDW,DEN,21,4
WN,MDW,DTW,9,4
WN,MDW,DTW,14,4
WN,MDW,DTW,20,4
WN,MDW,FLL,5,5
WN,MDW,FLL,13,5
WN,MDW,FLL,19,4
WN,MDW,GRR,10,4
WN,MDW,GRR,16,4
WN,MDW,GRR,21,4
WN,MDW,HOU,5,4
WN,MDW,HOU,7,4
WN,MDW,HOU,12,4
WN,MDW,HOU,18,5
WN,MDW,HOU,21,4
WN,MDW,IAD,8,5
WN,MDW,IAD,18,4
WN,MDW,IAH,9,5
WN,MDW,IAH,13,4
WN,MDW,IAH,19,5
WN,MDW,JAX,10,5
WN,MDW,LAS,5,4
WN,MDW,LAS,7,5
WN,MDW,LAS,8,4
WN,MDW,LAS,9,5
WN,MDW,LAS,11,4
WN,MDW,LAS,14,4
WN,MDW,LAS,16,4
WN,MDW,LAS,18,5
WN,MDW,LAS,21,5
WN,MDW,LAX,8,4
WN,MDW,LAX,10,4
WN,MDW,LAX,17,4
WN,MDW,LAX,21,4
WN,MDW,LGA,6,4
WN,MDW,LGA,8,4
WN,MDW,LGA,10,5
WN,MDW,LGA,12,4
WN,MDW,LGA,13,5
WN,MDW,LGA,14,5
WN,MDW,LGA,17,5
WN,MDW,LGA,19,5
WN,MDW,LGB,9,4
WN,MDW,LGB,16,4
WN,MDW,MCI,6,4
WN,MDW,MCI,8,5
WN,MDW,MCI,10,4
WN,MDW,MCI,13,4
WN,MDW,MCI,15,4
WN,MDW,MCI,17,4
WN,MDW,MCI,20,4
WN,MDW,MCO,5,5
WN,MDW,MCO,8,5
WN,MDW,MCO,9,4
WN,MDW,MCO,10,5
WN,MDW,MCO,12,4
WN,MDW,MCO,16,4
WN,MDW,MCO,18,4
WN,MDW,MCO,20,5
WN,MDW,MEM,10,4
WN,MDW,MEM,21,4
WN,MDW,MHT,13,4
WN,MDW,MIA,6,4
WN,MDW,MIA,18,5
WN,MDW,MSP,5,5
WN,MDW,MSP,8,4
WN,MDW,MSP,10,4
WN,MDW,MSP,12,4
WN,MDW,MSP,15,4
WN,MDW,MSP,17,5
WN,MDW,MSP,21,4
WN,MDW,MSY,7,4
WN,MDW,MSY,13,4
WN,MDW,MSY,21,4
WN,MDW,MYR,14,5
WN,MDW,OAK,7,4
WN,MDW,OAK,20,4
WN,MDW,OKC,21,4
WN,MDW,OMA,9,4
WN,MDW,OMA,12,4
WN,MDW,OMA,15,4
WN,MDW,OMA,21,4
WN,MDW,ONT,10,4
WN,MDW,ORF,15,4
WN,MDW,PDX,16,4
WN,MDW,PHL,8,4
WN,MDW,PHL,13,4
WN,MDW,PHL,16,5
WN,MDW,PHL,18,4
WN,MDW,PHX,5,5
WN,MDW,PHX,8,4
WN,MDW,PHX,9,5
WN,MDW,PHX,12,4
WN,MDW,PHX,15,4
WN,MDW,PHX,17,5
WN,MDW,PHX,19,4
WN,MDW,PHX,21,4
WN,MDW,PIT,8,5
WN,MDW,PIT,12,4
WN,MDW,PIT,15,5
WN,MDW,PIT,20,4
WN,MDW,PVD,19,5
WN,MDW,RDU,8,5
WN,MDW,RDU,13,4
WN,MDW,RDU,19,5
WN,MDW,RIC,19,4
WN,MDW,ROC,13,5
WN,MDW,RSW,6,5
WN,MDW,RSW,15,4
WN,MDW,RSW,18,4
WN,MDW,SAN,6,5
WN,MDW,SAN,11,5
WN,MDW,SAN,20,5
WN,MDW,SAT,9,5
WN,MDW,SAT,21,4
WN,MDW,SAV,14,5
WN,MDW,SDF,9,4
WN,MDW,SDF,15,4
WN,MDW,SDF,18,4
WN,MDW,SEA,12,4
WN,MDW,SJC,17,4
WN,MDW,SLC,10,4
WN,MDW,SLC,21,4
WN,MDW,SMF,18,4
WN,MDW,SRQ,11,4
WN,MDW,STL,6,4
WN,MDW,STL,9,5
WN,MDW,STL,11,4
WN,MDW,STL,18,4
WN,MDW,STL,20,4
WN,MDW,STL,21,4
WN,MDW,TPA,5,5
WN,MDW,TPA,8,5
WN,MDW,TPA,17,4
WN,MDW,TPA,19,4
WN,MDW,TUL,10,4
WN,MEM,ATL,7,4
WN,MEM,ATL,18,4
WN,MEM,BWI,14,5
WN,MEM,DAL,10,5
WN,MEM,DAL,15,4
WN,MEM,DEN,12,5
WN,MEM,HOU,5,5
WN,MEM,HOU,16,4
WN,MEM,MCO,12,4
WN,MEM,MDW,6,4
WN,MEM,MDW,16,4
WN,MHT,BWI,6,4
WN,MHT,BWI,11,4
WN,MHT,BWI,13,4
WN,MHT,BWI,16,4
WN,MHT,BWI,18,4
WN,MHT,MCO,15,4
WN,MHT,MDW,17,5
WN,MIA,ATL,6,4
WN,MIA,ATL,11,4
WN,MIA,ATL,16,4
WN,MIA,AUS,15,5
WN,MIA,BNA,7,4
WN,MIA,BNA,16,4
WN,MIA,BWI,6,5
WN,MIA,BWI,10,4
WN,MIA,BWI,17,4
WN,MIA,BWI,21,4
WN,MIA,DAL,14,4
WN,MIA,HOU,5,5
WN,MIA,HOU,13,4
WN,MIA,HOU,18,4
WN,MIA,MDW,7,5
WN,MIA,MDW,19,4
WN,MIA,MSY,13,4
WN,MIA,STL,12,4
WN,MKE,ATL,6,5
WN,MKE,ATL,17,4
WN,MKE,BNA,5,5
WN,MKE,BNA,19,4
WN,MKE,BWI,6,5
WN,MKE,BWI,17,4
WN,MKE,DAL,12,4
WN,MKE,DCA,8,5
WN,MKE,DCA,16,5
WN,MKE,DEN,5,5
WN,MKE,DEN,10,4
WN,MKE,DEN,12,4
WN,MKE,DEN,15,4
WN,MKE,DEN,21,4
WN,MKE,LAS,6,4
WN,MKE,LAS,11,5
WN,MKE,LAS,18,4
WN,MKE,MCI,10,5
WN,MKE,MCI,14,4
WN,MKE,MCO,6,5
WN,MKE,MCO,11,4
WN,MKE,MCO,18,4
WN,MKE,PHX,5,5
WN,MKE,PHX,16,4
WN,MKE,RSW,12,4
WN,MKE,STL,8,4
WN,MKE,STL,17,5
WN,MKE,TPA,11,4
WN,MSP,AUS,11,4
WN,MSP,BNA,13,4
WN,MSP,BWI,12,4
WN,MSP,DEN,5,5
WN,MSP,DEN,8,4
WN,MSP,DEN,12,5
WN,MSP,DEN,15,4
WN,MSP,DEN,18,5
WN,MSP,DEN,19,4
WN,MSP,DEN,21,4
WN,MSP,LAS,11,4
WN,MSP,MCI,7,4
WN,MSP,MCI,15,4
WN,MSP,MDW,6,4
WN,MSP,MDW,9,4
WN,MSP,MDW,10,5
WN,MSP,MDW,13,4
WN,MSP,MDW,17,5
WN,MSP,MDW,19,4
WN,MSP,MDW,20,5
WN,MSP,PHX,5,5
WN,MSP,STL,8,4
WN,MSP,STL,19,5
WN,MSY,ATL,6,4
WN,MSY,ATL,11,4
WN,MSY,ATL,18,4
WN,MSY,AUS,6,4
WN,MSY,AUS,11,4
WN,MSY,AUS,14,4
WN,MSY,AUS,16,4
WN,MSY,AUS,19,4
WN,MSY,BNA,7,5
WN,MSY,BNA,10,4
WN,MSY,BNA,17,4
WN,MSY,BWI,6,4
WN,MSY,BWI,18,4
WN,MSY,DAL,5,4
WN,MSY,DAL,8,5
WN,MSY,DAL,9,5
WN,MSY,DAL,12,4
WN,MSY,DAL,16,4
WN,MSY,DAL,20,5
WN,MSY,DAL,21,4
WN,MSY,DCA,11,4
WN,MSY,DCA,16,5
WN,MSY,DEN,5,5
WN,MSY,DEN,9,5
WN,MSY,DEN,13,4
WN,MSY,DEN,18,4
WN,MSY,FLL,7,5
WN,MSY,FLL,15,4
WN,MSY,HOU,6,5
WN,MSY,HOU,8,5
WN,MSY,HOU,11,4
WN,MSY,HOU,15,4
WN,MSY,HOU,17,5
WN,MSY,HOU,19,5
WN,MSY,HOU,21,4
WN,MSY,LAS,6,4
WN,MSY,LAS,15,4
WN,MSY,LAX,11,4
WN,MSY,LGA,12,5
WN,MSY,MCI,11,4
WN,MSY,MCO,5,5
WN,MSY,MCO,8,5
WN,MSY,MCO,10,4
WN,MSY,MCO,18,5
WN,MSY,MCO,20,5
WN,MSY,MDW,5,4
WN,MSY,MDW,14,4
WN,MSY,MDW,20,4
WN,MSY,MIA,14,4
WN,MSY,PHX,17,4
WN,MSY,SAN,16,4
WN,MSY,SAT,15,4
WN,MSY,STL,8,4
WN,MSY,STL,19,5
WN,MSY,TPA,6,4
WN,MSY,TPA,14,4
WN,MSY,TPA,20,5
WN,MTJ,DEN,10,5
WN,MTJ,DEN,12,4
WN,MTJ,DEN,17,5
WN,MYR,BNA,11,4
WN,MYR,BNA,17,4
WN,MYR,BWI,7,5
WN,MYR,BWI,19,5
WN,MYR,MDW,13,5
WN,OAK,ABQ,20,5
WN,OAK,AUS,11,4
WN,OAK,BLI,10,4
WN,OAK,BLI,20,5
WN,OAK,BNA,6,4
WN,OAK,BOI,8,5
WN,OAK,BOI,20,5
WN,OAK,BUR,6,5
WN,OAK,BUR,7,4
WN,OAK,BUR,9,5
WN,OAK,BUR,11,5
WN,OAK,BUR,12,4
WN,OAK,BUR,13,5
WN,OAK,BUR,15,5
WN,OAK,BUR,18,4
WN,OAK,BUR,20,5
WN,OAK,BWI,6,4
WN,OAK,DAL,5,5
WN,OAK,DAL,17,4
WN,OAK,DEN,6,4
WN,OAK,DEN,8,4
WN,OAK,DEN,12,4
WN,OAK,DEN,14,4
WN,OAK,DEN,17,4
WN,OAK,DEN,19,4
WN,OAK,EUG,9,4
WN,OAK,EUG,20,5
WN,OAK,GEG,9,4
WN,OAK,GEG,20,5
WN,OAK,HNL,9,5
WN,OAK,HNL,15,5
WN,OAK,HOU,5,5
WN,OAK,HOU,19,5
WN,OAK,KOA,9,5
WN,OAK,LAS,5,5
WN,OAK,LAS,6,5
WN,OAK,LAS,7,5
WN,OAK,LAS,9,4
WN,OAK,LAS,11,5
WN,OAK,LAS,13,5
WN,OAK,LAS,15,5
WN,OAK,LAS,16,5
WN,OAK,LAS,17,4
WN,OAK,LAS,18,5
WN,OAK,LAS,19,5
WN,OAK,LAS,22,4
WN,OAK,LAX,6,5
WN,OAK,LAX,8,4
WN,OAK,LAX,10,5
WN,OAK,LAX,11,4
WN,OAK,LAX,14,5
WN,OAK,LAX,16,5
WN,OAK,LAX,18,5
WN,OAK,LAX,21,5
WN,OAK,LGB,6,5
WN,OAK,LGB,8,5
WN,OAK,LGB,11,4
WN,OAK,LGB,17,5
WN,OAK,LGB,19,4
WN,OAK,LIH,9,5
WN,OAK,MCI,12,4
WN,OAK,MDW,5,5
WN,OAK,MDW,19,5
WN,OAK,OGG,9,5
WN,OAK,OGG,14,5
WN,OAK,ONT,6,5
WN,OAK,ONT,10,4
WN,OAK,ONT,13,4
WN,OAK,ONT,18,4
WN,OAK,ONT,21,5
WN,OAK,PDX,5,5
WN,OAK,PDX,7,4
WN,OAK,PDX,10,4
WN,OAK,PDX,15,5
WN,OAK,PDX,18,4
WN,OAK,PDX,20,5
WN,OAK,PHX,5,5
WN,OAK,PHX,8,4
WN,OAK,PHX,11,5
WN,OAK,PHX,14,5
WN,OAK,PHX,17,4
WN,OAK,PHX,19,5
WN,OAK,PSP,8,4
WN,OAK,PSP,16,4
WN,OAK,RNO,8,5
WN,OAK,RNO,20,5
WN,OAK,SAN,6,5
WN,OAK,SAN,8,5
WN,OAK,SAN,9,5
WN,OAK,SAN,10,4
WN,OAK,SAN,11,5
WN,OAK,SAN,13,4
WN,OAK,SAN,15,4
WN,OAK,SAN,17,5
WN,OAK,SAN,19,4
WN,OAK,SAN,20,5
WN,OAK,SBA,9,5
WN,OAK,SEA,6,4
WN,OAK,SEA,11,4
WN,OAK,SEA,17,5
WN,OAK,SEA,20,5
WN,OAK,SLC,5,5
WN,OAK,SLC,13,4
WN,OAK,SLC,20,5
WN,OAK,SNA,6,5
WN,OAK,SNA,7,5
WN,OAK,SNA,10,5
WN,OAK,SNA,12,5
WN,OAK,SNA,14,5
WN,OAK,SNA,16,5
WN,OAK,SNA,18,5
WN,OAK,SNA,20,5
WN,OAK,STL,7,4
WN,OGG,HNL,6,5
WN,OGG,HNL,8,5
WN,OGG,HNL,9,5
WN,OGG,HNL,11,5
WN,OGG,HNL,12,5
WN,OGG,HNL,14,5
WN,OGG,HNL,15,5
WN,OGG,HNL,16,5
WN,OGG,HNL,18,5
WN,OGG,HNL,19,5
WN,OGG,HNL,20,5
WN,OGG,KOA,16,5
WN,OGG,LAS,7,5
WN,OGG,LAX,14,5
WN,OGG,LIH,16,5
WN,OGG,OAK,10,5
WN,OGG,OAK,14,5
WN,OGG,PHX,8,5
WN,OGG,SJC,13,5
WN,OKC,ATL,12,4
WN,OKC,AUS,15,4
WN,OKC,DCA,12,5
WN,OKC,DEN,7,4
WN,OKC,DEN,10,4
WN,OKC,DEN,15,4
WN,OKC,DEN,19,4
WN,OKC,HOU,6,5
WN,OKC,HOU,10,5
WN,OKC,HOU,16,4
WN,OKC,HOU,19,5
WN,OKC,LAS,7,4
WN,OKC,LAS,18,5
WN,OKC,MCO,15,4
WN,OKC,MDW,5,5
WN,OKC,PHX,6,4
WN,OKC,PHX,18,4
WN,OKC,SAT,14,4
WN,OKC,STL,6,4
WN,OKC,STL,17,5
WN,OMA,ATL,15,4
WN,OMA,DAL,17,4
WN,OMA,DCA,12,5
WN,OMA,DEN,6,5
WN,OMA,DEN,10,5
WN,OMA,DEN,12,4
WN,OMA,DEN,16,4
WN,OMA,DEN,19,4
WN,OMA,HOU,14,4
WN,OMA,LAS,7,4
WN,OMA,LAS,14,4
WN,OMA,LAS,19,5
WN,OMA,MCO,14,4
WN,OMA,MDW,6,4
WN,OMA,MDW,11,4
WN,OMA,MDW,15,5
WN,OMA,MDW,18,4
WN,OMA,PHX,5,5
WN,OMA,PHX,12,4
WN,OMA,PHX,18,5
WN,OMA,STL,6,5
WN,OMA,STL,17,4
WN,ONT,AUS,11,4
WN,ONT,DAL,7,5
WN,ONT,DEN,5,5
WN,ONT,DEN,7,4
WN,ONT,DEN,13,4
WN,ONT,DEN,15,4
WN,ONT,HOU,12,4
WN,ONT,LAS,6,4
WN,ONT,LAS,9,5
WN,ONT,LAS,10,4
WN,ONT,LAS,15,4
WN,ONT,LAS,18,5
WN,ONT,LAS,20,5
WN,ONT,MDW,12,4
WN,ONT,OAK,6,5
WN,ONT,OAK,8,4
WN,ONT,OAK,12,5
WN,ONT,OAK,15,4
WN,ONT,OAK,20,4
WN,ONT,PHX,5,5
WN,ONT,PHX,8,5
WN,ONT,PHX,12,4
WN,ONT,PHX,17,5
WN,ONT,PHX,20,4
WN,ONT,SJC,7,4
WN,ONT,SJC,10,5
WN,ONT,SJC,16,5
WN,ONT,SJC,19,4
WN,ONT,SMF,6,5
WN,ONT,SMF,8,4
WN,ONT,SMF,14,4
WN,ONT,SMF,17,5
WN,ONT,SMF,20,4
WN,ORD,AUS,12,5
WN,ORD,AUS,16,5
WN,ORD,BNA,6,5
WN,ORD,BNA,10,5
WN,ORD,BNA,13,4
WN,ORD,BNA,18,5
WN,ORD,BWI,6,5
WN,ORD,BWI,11,5
WN,ORD,BWI,14,4
WN,ORD,BWI,17,5
WN,ORD,DAL,7,5
WN,ORD,DAL,9,5
WN,ORD,DAL,13,5
WN,ORD,DAL,16,5
WN,ORD,DAL,19,5
WN,ORD,DEN,7,5
WN,ORD,DEN,9,5
WN,ORD,DEN,12,5
WN,ORD,DEN,14,5
WN,ORD,DEN,18,5
WN,ORD,DEN,21,5
WN,ORD,LAS,12,5
WN,ORD,LAS,19,5
WN,ORD,MCO,11,5
WN,ORD,MCO,16,5
WN,ORD,PHX,6,5
WN,ORD,PHX,13,5
WN,ORD,PHX,17,5
WN,ORD,TPA,15,5
WN,ORF,BNA,15,4
WN,ORF,BWI,6,5
WN,ORF,BWI,10,5
WN,ORF,BWI,12,5
WN,ORF,BWI,15,4
WN,ORF,BWI,19,4
WN,ORF,MCO,7,4
WN,ORF,MDW,18,5
WN,PBI,ATL,6,4
WN,PBI,BWI,6,4
WN,PBI,BWI,12,4
WN,PBI,BWI,14,4
WN,PBI,BWI,17,4
WN,PBI,ISP,8,4
WN,PBI,ISP,16,4
WN,PDX,BUR,18,4
WN,PDX,DEN,5,4
WN,PDX,DEN,9,5
WN,PDX,DEN,13,5
WN,PDX,DEN,17,4
WN,PDX,DEN,19,4
WN,PDX,LAS,5,4
WN,PDX,LAS,10,4
WN,PDX,LAS,16,4
WN,PDX,LAS,20,4
WN,PDX,MDW,8,4
WN,PDX,OAK,6,4
WN,PDX,OAK,9,4
WN,PDX,OAK,11,4
WN,PDX,OAK,13,4
WN,PDX,OAK,17,5
WN,PDX,OAK,21,5
WN,PDX,PHX,5,5
WN,PDX,PHX,8,4
WN,PDX,PHX,14,4
WN,PDX,SJC,6,5
WN,PDX,SJC,9,5
WN,PDX,SJC,13,4
WN,PDX,SJC,17,4
WN,PDX,SJC,20,5
WN,PDX,SMF,6,5
WN,PDX,SMF,9,5
WN,PDX,SMF,18,4
WN,PDX,SMF,21,4
WN,PHL,ATL,6,4
WN,PHL,ATL,16,4
WN,PHL,BNA,6,4
WN,PHL,BNA,19,4
WN,PHL,DEN,5,4
WN,PHL,DEN,13,4
WN,PHL,MCO,12,4
WN,PHL,MDW,7,5
WN,PHL,MDW,11,4
WN,PHL,MDW,14,4
WN,PHL,MDW,21,5
WN,PHL,STL,8,4
WN,PHL,STL,19,5
WN,PHX,ABQ,5,4
WN,PHX,ABQ,10,4
WN,PHX,ABQ,14,4
WN,PHX,ABQ,16,4
WN,PHX,ABQ,20,4
WN,PHX,ATL,15,4
WN,PHX,AUS,6,4
WN,PHX,AUS,8,4
WN,PHX,AUS,11,4
WN,PHX,AUS,13,4
WN,PHX,AUS,15,5
WN,PHX,AUS,18,5
WN,PHX,BNA,5,5
WN,PHX,BNA,8,4
WN,PHX,BNA,11,4
WN,PHX,BNA,15,4
WN,PHX,BNA,20,5
WN,PHX,BOI,13,4
WN,PHX,BUR,7,5
WN,PHX,BUR,9,5
WN,PHX,BUR,13,4
WN,PHX,BUR,14,4
WN,PHX,BUR,17,4
WN,PHX,BUR,19,4
WN,PHX,BUR,20,5
WN,PHX,BWI,5,5
WN,PHX,BWI,15,4
WN,PHX,BWI,18,4
WN,PHX,CMH,18,4
WN,PHX,COS,9,4
WN,PHX,COS,14,4
WN,PHX,COS,18,5
WN,PHX,DAL,5,5
WN,PHX,DAL,6,5
WN,PHX,DAL,8,4
WN,PHX,DAL,10,5
WN,PHX,DAL,12,4
WN,PHX,DAL,14,4
WN,PHX,DAL,15,5
WN,PHX,DAL,17,5
WN,PHX,DAL,18,5
WN,PHX,DEN,5,5
WN,PHX,DEN,6,5
WN,PHX,DEN,7,5
WN,PHX,DEN,8,4
WN,PHX,DEN,9,5
WN,PHX,DEN,11,5
WN,PHX,DEN,12,5
WN,PHX,DEN,14,4
WN,PHX,DEN,16,5
WN,PHX,DEN,17,4
WN,PHX,DEN,18,4
WN,PHX,DEN,19,5
WN,PHX,DEN,22,5
WN,PHX,ELP,9,4
WN,PHX,ELP,15,4
WN,PHX,ELP,20,4
WN,PHX,GEG,14,4
WN,PHX,HNL,9,5
WN,PHX,HOU,5,5
WN,PHX,HOU,8,5
WN,PHX,HOU,10,5
WN,PHX,HOU,14,4
WN,PHX,HOU,18,5
WN,PHX,HOU,20,4
WN,PHX,IND,6,5
WN,PHX,IND,19,4
WN,PHX,LAS,7,4
WN,PHX,LAS,8,5
WN,PHX,LAS,9,5
WN,PHX,LAS,10,4
WN,PHX,LAS,12,5
WN,PHX,LAS,13,4
WN,PHX,LAS,15,4
WN,PHX,LAS,16,5
WN,PHX,LAS,17,5
WN,PHX,LAS,20,5
WN,PHX,LAS,22,4
WN,PHX,LAX,6,5
WN,PHX,LAX,9,5
WN,PHX,LAX,12,5
WN,PHX,LAX,16,4
WN,PHX,LAX,19,5
WN,PHX,LAX,21,4
WN,PHX,LGB,9,4
WN,PHX,LGB,14,5
WN,PHX,LGB,19,5
WN,PHX,MCI,5,5
WN,PHX,MCI,8,4
WN,PHX,MCI,12,4
WN,PHX,MCI,15,4
WN,PHX,MCI,20,4
WN,PHX,MCO,17,5
WN,PHX,MDW,5,5
WN,PHX,MDW,6,4
WN,PHX,MDW,9,5
WN,PHX,MDW,11,5
WN,PHX,MDW,13,4
WN,PHX,MDW,16,5
WN,PHX,MDW,19,4
WN,PHX,MDW,20,5
WN,PHX,MKE,9,4
WN,PHX,MKE,19,4
WN,PHX,MSP,19,4
WN,PHX,MSY,12,4
WN,PHX,OAK,5,4
WN,PHX,OAK,8,5
WN,PHX,OAK,10,4
WN,PHX,OAK,13,4
WN,PHX,OAK,19,4
WN,PHX,OAK,21,4
WN,PHX,OGG,9,5
WN,PHX,OKC,8,5
WN,PHX,OKC,19,5
WN,PHX,OMA,6,5
WN,PHX,OMA,11,4
WN,PHX,OMA,18,5
WN,PHX,ONT,6,4
WN,PHX,ONT,10,4
WN,PHX,ONT,15,5
WN,PHX,ONT,18,4
WN,PHX,ONT,21,5
WN,PHX,ORD,6,5
WN,PHX,ORD,11,5
WN,PHX,ORD,18,5
WN,PHX,PDX,6,4
WN,PHX,PDX,15,5
WN,PHX,PDX,20,4
WN,PHX,PIT,10,5
WN,PHX,RNO,9,4
WN,PHX,RNO,21,5
WN,PHX,SAN,7,4
WN,PHX,SAN,9,5
WN,PHX,SAN,10,4
WN,PHX,SAN,11,5
WN,PHX,SAN,12,4
WN,PHX,SAN,13,5
WN,PHX,SAN,15,5
WN,PHX,SAN,16,5
WN,PHX,SAN,19,5
WN,PHX,SAN,21,4
WN,PHX,SAT,5,5
WN,PHX,SAT,8,4
WN,PHX,SAT,14,4
WN,PHX,SAT,19,4
WN,PHX,SDF,10,4
WN,PHX,SEA,8,4
WN,PHX,SEA,19,4
WN,PHX,SFO,9,4
WN,PHX,SFO,15,5
WN,PHX,SFO,20,4
WN,PHX,SJC,6,5
WN,PHX,SJC,9,4
WN,PHX,SJC,13,4
WN,PHX,SJC,18,4
WN,PHX,SJC,21,5
WN,PHX,SLC,5,5
WN,PHX,SLC,8,5
WN,PHX,SLC,12,5
WN,PHX,SLC,18,4
WN,PHX,SLC,20,4
WN,PHX,SMF,7,4
WN,PHX,SMF,9,5
WN,PHX,SMF,14,4
WN,PHX,SMF,16,4
WN,PHX,SMF,18,5
WN,PHX,SMF,22,4
WN,PHX,SNA,7,5
WN,PHX,SNA,8,5
WN,PHX,SNA,11,4
WN,PHX,SNA,15,4
WN,PHX,SNA,18,4
WN,PHX,SNA,19,5
WN,PHX,SNA,20,5
WN,PHX,STL,6,4
WN,PHX,STL,10,5
WN,PHX,STL,18,5
WN,PHX,STL,20,4
WN,PHX,TPA,16,4
WN,PHX,TUL,12,4
WN,PIT,ATL,8,4
WN,PIT,ATL,13,4
WN,PIT,ATL,18,5
WN,PIT,AUS,12,4
WN,PIT,BNA,6,5
WN,PIT,BNA,15,4
WN,PIT,BWI,6,5
WN,PIT,BWI,10,5
WN,PIT,BWI,17,4
WN,PIT,DAL,14,5
WN,PIT,DEN,5,5
WN,PIT,DEN,11,5
WN,PIT,DEN,18,4
WN,PIT,FLL,15,4
WN,PIT,HOU,17,4
WN,PIT,LAS,7,4
WN,PIT,MCO,6,4
WN,PIT,MCO,10,4
WN,PIT,MCO,16,4
WN,PIT,MCO,19,4
WN,PIT,MDW,7,5
WN,PIT,MDW,12,4
WN,PIT,MDW,15,4
WN,PIT,MDW,20,4
WN,PIT,PHX,13,4
WN,PIT,RSW,14,4
WN,PIT,STL,14,4
WN,PIT,TPA,5,5
WN,PIT,TPA,18,5
WN,PNS,BNA,8,4
WN,PNS,BNA,17,4
WN,PNS,DAL,10,4
WN,PNS,HOU,13,4
WN,PSP,DEN,12,4
WN,PSP,LAS,8,4
WN,PSP,LAS,13,5
